Image,Operation,Variant,Phase,Width,Height,Threads,Schedule,Build,Samples,Median_ms,Min_ms,Max_ms,Scalar_to_Auto,Auto_to_Omp,Original_to_Variant,All_Exact,Max_Abs_Error
4000x3000.png,Gaussian_5x5,soa_direct,soa_to_aos,4000,3000,1,static,off-avx2,10,27.479047,27.459324,27.826756,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,soa_to_aos,4000,3000,1,static,omp-avx2,10,27.021539,26.949459,28.778324,,1.017448,,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,soa_to_aos,4000,3000,20,static,auto-avx2,10,1.707289,1.671213,2.482138,1.016410,,,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,soa_to_aos,4000,3000,20,static,off-avx2,10,1.735305,1.658451,3.215758,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,soa_to_aos,4000,3000,20,static,omp-avx2,10,1.688096,1.636946,1.922506,,1.011369,,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,total,4000,3000,1,static,auto-avx2,10,1270.147132,1264.977983,1278.890896,0.912734,,0.689285,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,total,4000,3000,1,static,off-avx2,10,1159.305969,1157.412198,1160.941047,,,0.642457,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,total,4000,3000,1,static,omp-avx2,10,1268.364603,1262.430972,1277.719256,,1.001405,0.646433,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,total,4000,3000,20,static,auto-avx2,10,76.317304,75.108771,98.224806,0.885817,,0.681649,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,total,4000,3000,20,static,off-avx2,10,67.603150,67.121010,100.558792,,,0.659168,yes,0
4000x3000.png,Gaussian_5x5,soa_direct,total,4000,3000,20,static,omp-avx2,10,76.101437,74.303578,76.854715,,1.002837,0.641692,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,aos_to_soa,4000,3000,1,static,auto-avx2,10,34.922404,34.484285,37.067557,1.011968,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,aos_to_soa,4000,3000,1,static,off-avx2,10,35.340370,34.633394,36.308641,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,aos_to_soa,4000,3000,1,static,omp-avx2,10,33.786331,33.682292,35.160186,,1.033625,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,aos_to_soa,4000,3000,20,static,auto-avx2,10,2.316985,2.224281,3.394999,1.017833,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,aos_to_soa,4000,3000,20,static,off-avx2,10,2.358303,2.155764,3.293246,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,aos_to_soa,4000,3000,20,static,omp-avx2,10,2.346753,2.191599,2.467742,,0.987315,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,horizontal,4000,3000,1,static,auto-avx2,10,57.206429,56.267602,57.550502,2.613384,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,horizontal,4000,3000,1,static,off-avx2,10,149.502385,149.318453,150.004395,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,horizontal,4000,3000,1,static,omp-avx2,10,57.339422,54.415985,57.554993,,0.997681,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,horizontal,4000,3000,20,static,auto-avx2,10,4.452217,4.400050,5.482450,2.045006,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,horizontal,4000,3000,20,static,off-avx2,10,9.104808,8.702780,15.388835,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,horizontal,4000,3000,20,static,omp-avx2,10,4.457511,3.551752,5.821599,,0.998812,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,kernel,4000,3000,1,static,auto-avx2,10,478.602225,478.215307,479.339939,1.270759,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,kernel,4000,3000,1,static,off-avx2,10,608.188026,607.437483,610.348466,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,kernel,4000,3000,1,static,omp-avx2,10,477.257594,476.852366,479.318702,,1.002817,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,kernel,4000,3000,20,static,auto-avx2,10,27.913122,27.767257,32.811425,1.326167,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,kernel,4000,3000,20,static,off-avx2,10,37.017461,36.510414,50.443749,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,kernel,4000,3000,20,static,omp-avx2,10,27.735918,26.713120,32.923134,,1.006389,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,soa_to_aos,4000,3000,1,static,auto-avx2,10,27.593513,27.493706,28.328440,0.997262,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,soa_to_aos,4000,3000,1,static,off-avx2,10,27.517972,27.464175,27.841327,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,soa_to_aos,4000,3000,1,static,omp-avx2,10,27.018887,26.979145,28.398330,,1.021268,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,soa_to_aos,4000,3000,20,static,auto-avx2,10,2.050442,1.827022,3.488096,1.044664,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,soa_to_aos,4000,3000,20,static,off-avx2,10,2.142024,1.758079,3.248853,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,soa_to_aos,4000,3000,20,static,omp-avx2,10,1.935597,1.815328,3.227486,,1.059333,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,total,4000,3000,1,static,auto-avx2,10,541.640889,540.511901,543.137564,1.239813,,1.616374,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,total,4000,3000,1,static,off-avx2,10,671.533427,670.012081,672.982532,,,1.109109,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,total,4000,3000,1,static,omp-avx2,10,539.027873,537.662298,539.998511,,1.004848,1.521096,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,total,4000,3000,20,static,auto-avx2,10,32.328693,32.035549,39.472233,1.277769,,1.609146,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,total,4000,3000,20,static,off-avx2,10,41.308609,40.651256,56.985848,,,1.078755,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,total,4000,3000,20,static,omp-avx2,10,31.889882,30.989260,38.618362,,1.013760,1.531323,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,vertical,4000,3000,1,static,auto-avx2,10,421.349604,420.964463,422.710699,1.087982,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,vertical,4000,3000,1,static,off-avx2,10,458.420717,457.960657,460.447402,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,vertical,4000,3000,1,static,omp-avx2,10,419.770718,419.499943,423.286333,,1.003761,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,vertical,4000,3000,20,static,auto-avx2,10,23.485428,23.288675,27.328975,1.185907,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,vertical,4000,3000,20,static,off-avx2,10,27.851532,27.493807,35.054914,,,,yes,0
4000x3000.png,Gaussian_5x5,soa_separable,vertical,4000,3000,20,static,omp-avx2,10,23.227911,23.161368,27.101535,,1.011087,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,kernel,4000,3000,1,static,auto-avx2,10,1383.403516,1382.019418,1391.837029,0.827179,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,kernel,4000,3000,1,static,off-avx2,10,1144.322188,1143.075314,1148.676857,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,kernel,4000,3000,1,static,omp-avx2,10,1246.896520,1241.503240,1250.832738,,1.109477,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,kernel,4000,3000,20,static,auto-avx2,10,81.567714,81.180321,82.145797,0.829852,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,kernel,4000,3000,20,static,off-avx2,10,67.689138,67.441500,93.516133,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,kernel,4000,3000,20,static,omp-avx2,10,73.411738,73.142980,100.375974,,1.111099,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,total,4000,3000,1,static,auto-avx2,10,1383.403516,1382.019418,1391.837029,0.827179,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,total,4000,3000,1,static,off-avx2,10,1144.322188,1143.075314,1148.676857,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,total,4000,3000,1,static,omp-avx2,10,1246.896520,1241.503240,1250.832738,,1.109477,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,total,4000,3000,20,static,auto-avx2,10,81.567714,81.180321,82.145797,0.829852,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,total,4000,3000,20,static,off-avx2,10,67.689138,67.441500,93.516133,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_direct,total,4000,3000,20,static,omp-avx2,10,73.411738,73.142980,100.375974,,1.111099,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,horizontal,4000,3000,1,static,auto-avx2,10,79.446075,76.363473,81.089466,2.482257,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,horizontal,4000,3000,1,static,off-avx2,10,197.205612,196.954658,198.164475,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,horizontal,4000,3000,1,static,omp-avx2,10,79.357281,76.765489,79.719629,,1.001119,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,horizontal,4000,3000,20,static,auto-avx2,10,7.464049,6.600652,7.671439,2.080428,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,horizontal,4000,3000,20,static,off-avx2,10,15.528419,14.505140,15.778085,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,horizontal,4000,3000,20,static,omp-avx2,10,7.477859,7.251841,7.796654,,0.998153,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,kernel,4000,3000,1,static,auto-avx2,10,532.621902,530.058688,536.345617,1.331308,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,kernel,4000,3000,1,static,off-avx2,10,709.083650,706.857521,712.108240,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,kernel,4000,3000,1,static,omp-avx2,10,532.117608,530.874659,542.419431,,1.000948,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,kernel,4000,3000,20,static,auto-avx2,10,34.029645,33.256535,34.863075,1.423129,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,kernel,4000,3000,20,static,off-avx2,10,48.428568,47.575651,49.351298,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,kernel,4000,3000,20,static,omp-avx2,10,34.264664,33.841779,37.964000,,0.993141,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,total,4000,3000,1,static,auto-avx2,10,532.621902,530.058688,536.345617,1.331308,,2.597346,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,total,4000,3000,1,static,off-avx2,10,709.083650,706.857521,712.108240,,,1.613804,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,total,4000,3000,1,static,omp-avx2,10,532.117608,530.874659,542.419431,,1.000948,2.343272,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,total,4000,3000,20,static,auto-avx2,10,34.029645,33.256535,34.863075,1.423129,,2.396960,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,total,4000,3000,20,static,off-avx2,10,48.428568,47.575651,49.351298,,,1.397711,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,total,4000,3000,20,static,omp-avx2,10,34.264664,33.841779,37.964000,,0.993141,2.142491,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,vertical,4000,3000,1,static,auto-avx2,10,453.488202,452.175433,455.256151,1.129054,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,vertical,4000,3000,1,static,off-avx2,10,512.012799,509.653949,514.170999,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,vertical,4000,3000,1,static,omp-avx2,10,453.200306,451.691697,462.796927,,1.000635,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,vertical,4000,3000,20,static,auto-avx2,10,26.605537,26.317874,27.297304,1.246400,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,vertical,4000,3000,20,static,off-avx2,10,33.161132,31.925957,33.682024,,,,yes,0
4000x3000.png,Gaussian_7x7,aos_separable,vertical,4000,3000,20,static,omp-avx2,10,26.797198,26.459857,30.712159,,0.992848,,yes,0
4000x3000.png,Gaussian_7x7,production_float,total_including_allocation,4000,3000,1,static,auto-avx2,10,1422.404057,1421.529591,1430.631898,1.001580,,,yes,0
4000x3000.png,Gaussian_7x7,production_float,total_including_allocation,4000,3000,1,static,off-avx2,10,1424.651739,1422.744604,1434.699607,,,,yes,0
4000x3000.png,Gaussian_7x7,production_float,total_including_allocation,4000,3000,1,static,omp-avx2,10,1428.153707,1426.975302,1441.911623,,0.995974,,yes,0
4000x3000.png,Gaussian_7x7,production_float,total_including_allocation,4000,3000,20,static,auto-avx2,10,83.336632,83.110496,83.526915,1.003170,,,yes,0
4000x3000.png,Gaussian_7x7,production_float,total_including_allocation,4000,3000,20,static,off-avx2,10,83.600817,83.458181,85.281171,,,,yes,0
4000x3000.png,Gaussian_7x7,production_float,total_including_allocation,4000,3000,20,static,omp-avx2,10,83.721876,83.582742,143.833554,,0.995399,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,aos_to_soa,4000,3000,1,static,auto-avx2,10,35.918167,34.704504,36.808297,0.976288,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,aos_to_soa,4000,3000,1,static,off-avx2,10,35.066468,34.601806,36.476569,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,aos_to_soa,4000,3000,1,static,omp-avx2,10,33.992586,33.456185,35.216106,,1.056647,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,aos_to_soa,4000,3000,20,static,auto-avx2,10,2.303520,2.273349,2.629084,1.029912,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,aos_to_soa,4000,3000,20,static,off-avx2,10,2.372421,2.206472,2.456599,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,aos_to_soa,4000,3000,20,static,omp-avx2,10,2.297456,2.146556,3.239587,,1.002639,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,kernel,4000,3000,1,static,auto-avx2,10,1843.437311,1837.946759,1854.718344,0.931907,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,kernel,4000,3000,1,static,off-avx2,10,1717.912533,1716.972950,1718.651493,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,kernel,4000,3000,1,static,omp-avx2,10,1843.764580,1838.558299,1855.817750,,0.999822,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,kernel,4000,3000,20,static,auto-avx2,10,107.430827,106.666752,119.634675,0.927753,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,kernel,4000,3000,20,static,off-avx2,10,99.669278,99.544248,137.704362,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,kernel,4000,3000,20,static,omp-avx2,10,107.846673,107.259556,173.059472,,0.996144,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,soa_to_aos,4000,3000,1,static,auto-avx2,10,27.513571,27.458419,30.640184,1.000659,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,soa_to_aos,4000,3000,1,static,off-avx2,10,27.531711,27.469547,28.312346,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,soa_to_aos,4000,3000,1,static,omp-avx2,10,26.961690,26.892111,27.287608,,1.020469,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,soa_to_aos,4000,3000,20,static,auto-avx2,10,1.674954,1.658816,1.798289,1.010296,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,soa_to_aos,4000,3000,20,static,off-avx2,10,1.692200,1.659877,1.757351,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,soa_to_aos,4000,3000,20,static,omp-avx2,10,1.686517,1.638844,5.002226,,0.993144,,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,total,4000,3000,1,static,auto-avx2,10,1907.285037,1900.246533,1919.630202,0.933756,,0.725326,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,total,4000,3000,1,static,off-avx2,10,1780.939520,1779.558143,1782.357480,,,0.642538,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,total,4000,3000,1,static,omp-avx2,10,1904.315481,1900.764659,1917.141330,,1.001559,0.654774,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,total,4000,3000,20,static,auto-avx2,10,111.475278,110.768656,123.623699,0.930786,,0.731711,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,total,4000,3000,20,static,off-avx2,10,103.759653,103.608777,141.780484,,,0.652365,yes,0
4000x3000.png,Gaussian_7x7,soa_direct,total,4000,3000,20,static,omp-avx2,10,111.786778,111.065660,181.301285,,0.997213,0.656712,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,aos_to_soa,4000,3000,1,static,auto-avx2,10,35.918167,34.704504,36.808297,0.976288,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,aos_to_soa,4000,3000,1,static,off-avx2,10,35.066468,34.601806,36.476569,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,aos_to_soa,4000,3000,1,static,omp-avx2,10,33.992586,33.456185,35.216106,,1.056647,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,aos_to_soa,4000,3000,20,static,auto-avx2,10,2.303520,2.273349,2.629084,1.029912,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,aos_to_soa,4000,3000,20,static,off-avx2,10,2.372421,2.206472,2.456599,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,aos_to_soa,4000,3000,20,static,omp-avx2,10,2.297456,2.146556,3.239587,,1.002639,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,horizontal,4000,3000,1,static,auto-avx2,10,69.715249,69.338735,69.921386,2.844904,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,horizontal,4000,3000,1,static,off-avx2,10,198.333169,197.011991,200.369661,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,horizontal,4000,3000,1,static,omp-avx2,10,69.891728,69.673659,70.094479,,0.997475,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,horizontal,4000,3000,20,static,auto-avx2,10,4.772609,4.026267,5.510188,2.509518,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,horizontal,4000,3000,20,static,off-avx2,10,11.976947,11.579993,15.176019,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,horizontal,4000,3000,20,static,omp-avx2,10,4.815457,4.712231,6.420999,,0.991102,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,kernel,4000,3000,1,static,auto-avx2,10,519.459731,518.788795,520.030357,1.360182,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,kernel,4000,3000,1,static,off-avx2,10,706.559845,706.022643,714.165835,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,kernel,4000,3000,1,static,omp-avx2,10,517.504957,517.048268,521.166244,,1.003777,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,kernel,4000,3000,20,static,auto-avx2,10,29.661245,28.791422,30.430170,1.458805,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,kernel,4000,3000,20,static,off-avx2,10,43.269973,42.035863,50.016866,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,kernel,4000,3000,20,static,omp-avx2,10,29.579368,29.434142,35.779158,,1.002768,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,soa_to_aos,4000,3000,1,static,auto-avx2,10,27.489190,27.454829,27.542103,1.005782,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,soa_to_aos,4000,3000,1,static,off-avx2,10,27.648143,27.460644,28.406025,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,soa_to_aos,4000,3000,1,static,omp-avx2,10,27.340039,27.021423,27.639430,,1.005455,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,soa_to_aos,4000,3000,20,static,auto-avx2,10,1.962950,1.843361,2.067186,1.073893,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,soa_to_aos,4000,3000,20,static,off-avx2,10,2.107998,1.958137,2.651436,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,soa_to_aos,4000,3000,20,static,omp-avx2,10,1.967134,1.826663,3.254621,,0.997874,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,total,4000,3000,1,static,auto-avx2,10,582.533368,582.129535,583.791047,1.322070,,2.374806,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,total,4000,3000,1,static,off-avx2,10,770.149893,768.533052,777.260564,,,1.485843,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,total,4000,3000,1,static,omp-avx2,10,578.710356,577.864182,583.124760,,1.006606,2.154612,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,total,4000,3000,20,static,auto-avx2,10,34.001317,32.937703,34.617509,1.404227,,2.398958,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,total,4000,3000,20,static,off-avx2,10,47.745571,46.450557,55.124901,,,1.417705,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,total,4000,3000,20,static,omp-avx2,10,33.847061,33.539191,42.273366,,1.004557,2.168925,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,vertical,4000,3000,1,static,auto-avx2,10,449.875874,448.946303,450.299282,1.129888,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,vertical,4000,3000,1,static,off-avx2,10,508.309376,507.558943,514.928980,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,vertical,4000,3000,1,static,omp-avx2,10,447.690203,447.044803,451.321658,,1.004882,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,vertical,4000,3000,20,static,auto-avx2,10,24.817312,24.754109,25.063776,1.261737,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,vertical,4000,3000,20,static,off-avx2,10,31.312919,30.212141,34.840847,,,,yes,0
4000x3000.png,Gaussian_7x7,soa_separable,vertical,4000,3000,20,static,omp-avx2,10,24.754298,24.625582,29.358159,,1.002546,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,1,static,auto-avx2,10,2046.390390,2044.862437,2050.248827,0.817812,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,1,static,off-avx2,10,1673.562376,1672.116819,1680.979061,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,1,static,omp-avx2,10,1810.646782,1806.552023,1829.234423,,1.130199,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,auto-avx2,10,119.923393,119.681117,127.938955,0.822174,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,off-avx2,10,98.597881,98.075628,110.394176,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,kernel,4000,3000,20,static,omp-avx2,10,106.341520,105.968941,167.656249,,1.127719,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,1,static,auto-avx2,10,2046.390390,2044.862437,2050.248827,0.817812,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,1,static,off-avx2,10,1673.562376,1672.116819,1680.979061,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,1,static,omp-avx2,10,1810.646782,1806.552023,1829.234423,,1.130199,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,auto-avx2,10,119.923393,119.681117,127.938955,0.822174,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,off-avx2,10,98.597881,98.075628,110.394176,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_direct,total,4000,3000,20,static,omp-avx2,10,106.341520,105.968941,167.656249,,1.127719,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,1,static,auto-avx2,10,93.234233,91.575087,93.625639,2.634898,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,1,static,off-avx2,10,245.662671,242.972629,245.945162,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,1,static,omp-avx2,10,93.325755,92.855302,93.640453,,0.999019,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,auto-avx2,10,8.258881,7.725299,8.487592,2.199362,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,off-avx2,10,18.164272,14.939122,18.245765,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,horizontal,4000,3000,20,static,omp-avx2,10,8.271608,7.807791,9.244844,,0.998461,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,1,static,auto-avx2,10,571.790060,569.155157,574.723685,1.409744,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,1,static,off-avx2,10,806.077699,802.831309,810.630892,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,1,static,omp-avx2,10,570.997030,569.988712,573.882762,,1.001389,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,auto-avx2,10,36.519119,35.800940,37.183548,1.479621,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,off-avx2,10,54.034458,50.866784,63.572146,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,kernel,4000,3000,20,static,omp-avx2,10,36.649040,36.258445,43.056923,,0.996455,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,1,static,auto-avx2,10,571.790060,569.155157,574.723685,1.409744,,3.578919,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,1,static,off-avx2,10,806.077699,802.831309,810.630892,,,2.076180,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,1,static,omp-avx2,10,570.997030,569.988712,573.882762,,1.001389,3.171027,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,auto-avx2,10,36.519119,35.800940,37.183548,1.479621,,3.283852,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,off-avx2,10,54.034458,50.866784,63.572146,,,1.824722,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,total,4000,3000,20,static,omp-avx2,10,36.649040,36.258445,43.056923,,0.996455,2.901618,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,1,static,auto-avx2,10,478.493393,476.863671,481.271670,1.171267,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,1,static,off-avx2,10,560.443479,557.155087,567.658263,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,1,static,omp-avx2,10,477.583637,476.890923,480.242309,,1.001905,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,auto-avx2,10,28.218288,27.768622,28.998288,1.274524,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,off-avx2,10,35.964889,34.107830,45.326381,,,,yes,0
4000x3000.png,Gaussian_9x9,aos_separable,vertical,4000,3000,20,static,omp-avx2,10,28.256867,28.066343,33.812079,,0.998635,,yes,0
4000x3000.png,Gaussian_9x9,production_float,total_including_allocation,4000,3000,1,static,auto-avx2,10,2208.464052,2206.078608,2217.788950,1.001250,,,yes,0
4000x3000.png,Gaussian_9x9,production_float,total_including_allocation,4000,3000,1,static,off-avx2,10,2211.223695,2206.153537,2221.794272,,,,yes,0
