Experiment,Build,Image,Threads,Round,Order,Schedule,Chunk,Thread,Rows,Work_ms
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,17,272,4.739447
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,18,288,4.943367
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,3,dynamic,16,19,272,4.728608
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,0,304,3.880041
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,1,304,4.708614
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,2,304,4.720401
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,3,304,4.681366
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,4,304,4.029475
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,5,304,4.752813
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,6,304,4.753394
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,7,304,4.740827
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,8,304,4.767710
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,9,304,4.741831
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,10,304,5.240111
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,11,304,5.229237
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,12,304,5.291145
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,13,304,5.299766
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,14,304,5.286548
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,15,288,4.993459
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,16,288,5.012801
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,17,288,5.012136
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,18,288,5.028244
flip-schedule-confirmation,omp-avx2,6000x6000.png,20,11,4,static,16,19,288,4.995931
